assessmentId,internalTaxonId,scientificName,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,population,populationTrend,range,useTrade,systems,conservationActions,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild,scopes
192625464,18890,Barbodes herrei,Extinct,,2020,2019-12-31 00:00:00 UTC,3.1,English,"This species is assessed as Extinct. It was last recorded in 1974. A total of 18 kilograms was last recorded for about a year of market monitoring in 1974. This species has not been found despite several regular market surveys and fish landing monitoring conducted in 1975, 1976-1977, 1982-1983, 1990-1991, 2008, and&#160;2016-2017.&#160; Based on key informant interviews, it has not been encountered for many years in the lake and fish markets by local fishermen, fish vendors, and housewives. The extinction of this species was mainly due to the predatory invasive alien species, <em>Glossogobius giuris </em>(Gobiidae)<em>&#160;</em>and <em>Giuris margaritaceus</em> (Eleotridae). The survival of this species is unlikely with the proliferation and dominance of&#160;<em>G. margaritaceus</em> throughout the lake. There have been no efforts to conserve this species mainly due to unstable peace and order situation around Lake Lanao.",This species probably occupied the shallow areas like most species of endemic cyprinids of Lake Lanao (Herre 1926).,"This species was threatened by predatory introduced fishes, namely&#160;<em>Glossogobius giuris</em> (Gobiidae) and <em>Giuris margaritaceus</em> (Eleotridae). <em>Giuris giuris&#160;</em>was accidentally introduced in the early 1960s while&#160;<em>G. margaritace</em>us was also unintentionally introduced in the early 1970s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila&#160;<em>et al</em>. 1975, Juliano&#160;<em>et al</em>. 1989, Guerrero 2001, P. Escudero pers. comm. 2016).&#160;Widespread threats in Lake Lanao that also contributed to the disappearance of this species include&#160;overfishing, rampant use destructive fishing methods and unsustainable fishing practices, extraction of water for industrial, agricultural, and domestic uses, pollution, and illegal logging (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail&#160;<em>et al.&#160;</em>2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Escudero 1995, Kornfield and Carpenter 1984, Escudero&#160;<em>et al</em>. 1980, Sanguila&#160;<em>et al</em>. 1975).","<p>This species was last recorded in 1974. It has not been recorded from various fish landing monitoring and market surveys conducted since 1975. The following market surveys or fish landing monitoring, as well as direct field sampling, failed to detect this species indicating its extinction: &#160;March-May 1975, June-December 1976, June 1976-June 1977 (Escudero&#160;<em>et al</em>. 1980), August 1982-July 1983 (Escudero and Demoral 1983), possibly for a year in 1990-1991 (Escudero 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail&#160;<em>et al</em>. 2014), and December 2015 (DENR 2015). This can be explained since individuals are caught and consumed locally, rather than being transported to markets (Ismail&#160;<em>et al</em>.&#160;2014). However, recent monitoring of landed catch in major fishing landing sites in 2016-2017 still failed to record this species (Torres 2018). Local knowledge from fishermen, fish vendors, and housewives confirmed the absence of this species in the lake (Ismail&#160;<em>et al</em>. 2014, Torres 2018).&#160;</p>",,"<em>Barbodes herrei</em> was formerly endemic to Lake Lanao, Lanao Province, Mindanao Island, Philippines.&#160;Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km<sup>2</sup>, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",A fishery previously existed in Lake Lanao with last recorded catch based on market survey in 1974 amounted to 18 kilograms. At present no fishery exists due to its disappearance from Lake Lanao.,Freshwater (=Inland waters),<p>There are no past and ongoing conservation efforts for this species.&#160;There are no individuals to conserve because this species is evidently extinct in Lake Lanao.</p>,Indomalayan,1974,false,false,Global
192625645,18891,Barbodes katolo,Extinct,,2020,2019-12-31 00:00:00 UTC,3.1,English,"<em>Barbodes katolo </em>was endemic to Lake Lanao in the Philippines. Its fisheries production drastically declined by 85% from 1974 to 1977. This species was last recorded in 1977. This is assessed as Extinct as it has not been recorded despite several market surveys and fish landing monitoring conducted within the period 1982-2017. This indicates that this has not been found in the lake for over 30 years.&#160;Its disappearance from Lake Lanao was further confirmed by local fishermen, fish vendors, and housewives through key informant interviews. The extinction of this species was mainly due to the predatory invasive alien species,&#160;<em>Glossogobius giuris&#160;</em>(Gobiidae)&#160;and<em>&#160;Giuris margaritaceus</em> (Eleotridae). The ichthyofauna of Lake Lanao is now heavily invaded by introduced species with&#160;<em>G. margaritaceus</em><span data-preserver-spaces=""true""> as the most abundant fish throughout the lake.&#160;<em>Giuris margaritaceus</em><em> </em>is the greatest threat to the biodiversity of Lake Lanao that the survival of this endemic species is unlikely.&#160;There have been no efforts to conserve this species mainly due to the unstable peace and order situation around Lake Lanao.<p></p>","This species formerly occurred in Lake Lanao, Philippines. This species probably occupied the shallow areas like most species of endemic cyprinids of Lake Lanao (Herre 1926).","This species was threatened mainly by the introduction of predatory fishes, namely&#160;<em>Glossogobius giuris</em> (Gobiidae) and <em>Giuris margaritaceus</em> (Eleotridae).&#160;<em>Giuris giuris</em><em>&#160;</em>was accidentally introduced in the early 1960s while&#160;<em>G. margaritaceus</em> was also unintentionally introduced in the early 1970s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila&#160;<em>et al</em>. 1975, Juliano <em>et al</em>. 1989, Guerrero 2001,&#160;P. Escudero pers. comm. 2016).&#160;Other drivers of extinction of this species include overexploitation, rampant use of destructive fishing methods (particularly dynamite fishing), unsustainable fishing practices, extraction of water for industrial, agricultural, and domestic uses, illegal logging, and pollution (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail <em>et al</em>. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Kornfield and Carpenter 1984, Sanguila <em>et al</em>. 1975, Escudero <em>et al</em>. 1980, Escudero 1995).","This species was among the endemic cyprinids caught in commercial quantity in Lake Lanao in 1974-1977, but its catch declined significantly by 85% from 1090 kg/yr in 1974 to 168 kg/yr in 1977. No individuals of this species were found during market surveys and fish landing monitoring conducted in August 1982-July 1983&#160;(Escudero and Demoral 1983), most probably for a year in 1990-1991 (Escudero 1994, 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001&#160;(Hadji Ali 2002), July-October&#160;2008 (Ismail <em>et al.</em> 2014), and December 2015 (DENR 2015). A more recent fish landed catch monitoring conducted every other day from May 2016 to March 2017 in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake still failed to detect this species (Torres 2018). Local fishermen, fish vendors, and housewives corroborated the absence of an extant population in Lake Lanao during key informant interviews (Ismail <em>et al</em>. 2014, Torres 2018).",,"<em>Barbodes katolo </em>formerly occurred only in Lake Lanao, Mindanao, Philippines.&#160;&#160;Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km<sup>2</sup>, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).","Historically, this species was exploited commercially for food. No utilization and trading exist now because this species is already extinct.",Freshwater (=Inland waters),There are no past and ongoing conservation efforts for this species.&#160;Conservation is not applicable as this species has already vanished from Lake Lanao in the 1980s.,Indomalayan,1977,false,false,Global
192625785,18892,Barbodes lanaoensis,Extinct,,2020,2019-12-31 00:00:00 UTC,3.1,English,"<em>Barbodes lanaoensis</em> was last recorded in 1964. It is listed as Extinct because no individuals have been found despite various market surveys and fish landing monitoring conducted in&#160;1973, 1974-1977,&#160;1982-1983, 1990-1991, 2001, 2008, 2015, and 2016-2017.&#160;The disappearance of this species from Lake Lanao was further confirmed by local fishermen, fish vendors, and housewives through key informant interviews. The extinction of this species was mainly due to the invasive alien species (<em>Glossogobius giuris</em>&#160;(Gobiidae), possibly&#160;<em>Giuris margaritaceus</em> (Eleotridae), overexploitation, rampant use of destructive fishing methods (particularly dynamite fishing), and unsustainable fishing practices. Its survival is unlikely with the proliferation and dominance of&#160;<em>G. margaritaceus</em> throughout the lake. There have been no efforts to conserve this endemic species mainly due to the unstable peace and order situation around Lake Lanao.<p></p>",This lacustrine species most probably occupied the shallow shores of the lake (Herre 1926).,"The extinction of this species is attributed largely to the introduction of predatory fishes (<em>Glossogobius giuris</em>&#160;(Gobiidae), overexploitation, rampant use of destructive fishing methods, and unsustainable fishing practices (Sanguila <em>et al</em>. 1975,&#160;Escudero 1995).&#160;<em>Giuris giuris&#160;</em>was accidentally introduced in the early 1960s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila&#160;<em>et al</em>. 1975, Juliano&#160;<em>et al</em>. 1989, Guerrero 2001, P. Escudero pers. comm. 2016).&#160;Other widespread threats in Lake Lanao that impacted the survival of this endemic species include extraction of water for industrial, agricultural and domestic uses, illegal logging and pollution (Metillo and Garcia-Hansel 2016, Naga 2010, Rosagaron 2001). Another invasive alien species that possibly impacted the survival of this species is <em>Giuris margaritaceus.&#160; </em>This species was probably accidentally introduced in the early 1970s or much earlier (Escudero 1995). This predatory species is now the most abundant fish in Lake Lanao.","This species was last recorded in 1964 (Villaluz 1966 in Sanguila&#160;<em>et al.</em>&#160;1975). No individuals of this species were recorded during market surveys and fish landing monitoring conducted in&#160;August- December 1973 (Sanguila<em>&#160;</em><em>et al</em>. 1975),&#160;February-December 1974, March-May 1975,&#160;June 1976-June 1977&#160;(Escudero&#160;<em>et al.</em>&#160;1980),&#160;August 1982- July 1983&#160;(Escudero and Demoral 1983),&#160;approximately for a year in&#160;1990-1991 (Escudero 1994, 1995),&#160;November 2000- January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001&#160;(Hadji Ali 2002),&#160;July-October&#160;2008 (Ismail&#160;<em>et al</em>.&#160;2014), and&#160;December&#160;2015 (DENR 2015). Recently,&#160;fish landed catch monitoring conducted from May 2016 to March 2017 in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake failed to record this species (Torres 2018).&#160;&#160;Local fishermen, fish vendors, and housewives corroborated the absence of an extant population in Lake Lanao for the past several years during key informant interviews (Ismail&#160;<em>et al</em>. 2014, Torres 2018)<p></p>",,"<em>Barbodes lanaoensis</em> formerly occurred only in Lake Lanao, Mindanao, Philippines.&#160;Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km<sup>2</sup>, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",This species is currently not used or traded because it is already extinct.,Freshwater (=Inland waters),Conservation is no longer applicable since this species is already extinct.,Indomalayan,1964,false,false,Global
192626206,18901,Barbodes tras,Extinct,,2020,2020-01-01 00:00:00 UTC,3.1,English,"<em>Barbodes tras</em> is listed as Extinct because no individuals of this species have been documented from Lake Lanao for over three decades despite considerable field sampling, market surveys, and fish landing monitoring within the period 1982-2017. Available data show that this species was last recorded in 1976. Recent key informant interviews with local fishermen, fish vendors, and housewives confirmed the disappearance or absence of this species in the lake for the past decades. The extinction of this species was primarily due to predation by introduced fishes, mainly by&#160;<em>Glossogobius giuris</em> (Gobiidae) and possibly also by <em>Giuris margaritaceus </em>(Eleotridae). The invasive alien species <em>G. margaritaceus </em>has become the most abundant species throughout the lake. Given its dominance and widespread in the lake, this may pose the greatest threat to any extant endemic fishes in Lake Lanao. The eradication of this invasive alien species in the lake should be investigated.",This was a lacustrine species. Probably this species occurred in shallow areas like most species of endemic cyprinids of Lake Lanao (Herre 1926).,"Drivers of extinction of this species include the introduction of predatory fishes, overexploitation, rampant use of destructive fishing methods (particularly dynamite fishing), unsustainable fishing practices, extraction of water for industrial, agricultural and domestic uses, illegal logging, and pollution (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail <em>et al</em>. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Kornfield and Carpenter 1984, Escudero <em>et al.</em> 1980, Escudero 1995, Sanguila<em> et al</em>. 1975).&#160; The disappearance of this species from Lake Lanao is attributed mainly to invasive alien species, mainly <em>Glossogobius giuris</em>&#160;(Gobiidae) and also eleotrid&#160;<em>Giuris margaritaceus </em>(Eleotridae). <em>Giuris giuris&#160;</em>was accidentally introduced in the early 1960s while&#160;<em>G. margaritaceus</em> was also unintentionally introduced in the early 1970s probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila&#160;<em>et al</em>. 1975, Juliano&#160;<em>et al</em>. 1989, Guerrero 2001, P. Escudero pers. comm. 2016).","This species was still reported in 1976 market surveys conducted by Escudero<em> et al</em>. (1980). This species was not recorded in various collections and surveys in August 1982-July 1983 (Escudero and Demoral 1983), most probably for a year in 1990-1991 (Escudero 1995), 1994 (Bleher). November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail&#160;<em>et al</em>. 2014), and December 2015 (DENR 2015). Monitoring of fish landed catch from May 2016-March 2017&#160;in&#160;major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake also failed to find this species (Torres 2018).&#160;The disappearance of this species from the lake was further confirmed by local fishermen, fish vendors, and housewives through key informant interviews (Ismail&#160;<em>et al</em>. 2014, Torres 2018).<p></p>",,"<em>Barbodes tras</em> was formerly known only from Lake Lanao, Mindanao, Philippines. Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km<sup>2</sup>, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",There is no existing utilization and trading because this species is now extinct.,Freshwater (=Inland waters),Conservation actions are not needed since this species is now extinct.<br/><br/>  <p><br/></p>,Indomalayan,1976,false,false,Global
192626589,18904,Barbodes manalak,Extinct,,2020,2019-12-31 00:00:00 UTC,3.1,English,"<p><em style=""color: rgb(14, 16, 26); background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; margin-top: 0pt; margin-bottom: 0pt;"">Barbodes manalak</em>&#160;was previously of commercial value in Lake Lanao fisheries from 1963-1977 (Sanguila&#160;<em style=""color: rgb(14, 16, 26); background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; margin-top: 0pt; margin-bottom: 0pt;"">et al</em>. 1975). This species was last recorded in 1977. This is listed as Extinct because no individuals have been found during the various market and fish landed catch surveys in 1982-1983, 1990-1991, 2001, 2002, 2008, and 2016-2017. The disappearance of this species from Lake Lanao was further confirmed by local fishermen, fish vendors, and housewives through key informant interviews (Ismail&#160;<em style=""color: rgb(14, 16, 26); background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; margin-top: 0pt; margin-bottom: 0pt;"">et al</em>. 2014, Torres 2018). The extinction was attributed mainly to the predation by invasive alien species, namely&#160;<em>Glossogobius giuris&#160;</em>(Gobiidae) and&#160;<em>Giuris margaritaceus</em> (Eleotridae). Their introduction into the lake resulted in the catastrophic disappearance of this endemic species and all other endemic cyprinids.&#160;<em>Giuris margaritaceus</em> is now the most abundant fish throughout Lake Lanao. Other threats that contributed to the extinction include overexploitation, rampant use of destructive fishing methods, and unsustainable fishing practices.&#160;</p>",This lacustrine species most probably occupied  the shallow shores of the lake (Herre 1926).,"This species was threatened mainly by the introduction of predatory fishes, namely&#160;<em>Glossogobius giuris</em> (Gobiidae) and <em>Giuris margaritaceus</em> (Eleotridae).&#160;<em>Giuris giuris&#160;</em><span data-preserver-spaces=""true"">was accidentally introduced in the early 1960s while&#160;<em><span data-preserver-spaces=""true"">G. margaritaceus</em><span data-preserver-spaces=""true""> was also unintentionally introduced in the early 1970s&#160; or much earlier probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila&#160;<em><span data-preserver-spaces=""true"">et al</span></em><span data-preserver-spaces=""true"">. 1975, Juliano&#160;<em><span data-preserver-spaces=""true"">et al</em><span data-preserver-spaces=""true"">. 1989, Guerrero 2001, P. Escudero pers. comm. 2016).&#160;</span>Other threats that contributed to the disappearance of this endemic fish include overexploitation, rampant use of destructive fishing methods, unsustainable fishing practices, extraction of water for industrial, agricultural and domestic uses, illegal logging, and pollution (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail <em>et al.</em>&#160;2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Escudero 1995, Kornfield and Carpenter 1984, Escudero&#160;<em>et al</em>. 1980, Sanguila <em>et al</em>. 1975).</span>","This species was commercially important in Lake Lanao from 1963 to 1977 (Sanguila <em>et al</em>. 1973, Escudero<em> et al.</em> 1980). It was last recorded in 1977 (Escudero <em>et al</em>. 1980). The following market surveys or fish landed catch monitoring did not find any individuals of this species: August 1982- July 1983 (Escudero and Demoral 1983), approximately for a year in 1990-1991 (Escudero 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail <em>et al</em>. 2014), and December&#160;2015 (DENR 2015). Fish landed catch monitoring was recently conducted from May 2016 to March 2017 in major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake but still failed to record this species (Torres 2018). Through key informant interviews, local fishermen, fish vendors, and housewives further confirmed the disappearance of this species from Lake Lanao for the past several years (Ismail&#160;<em>et al</em>., Torres 2018).<p><br/></p>",,"<em>Barbodes manalak</em> formerly occurred only in Lake Lanao, Mindanao, Philippines. Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km<sup>2</sup>, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).","This species contributed to Lake Lanao fisheries in 1963-64 (Villaluz 1966 in Sanguila <em>et al</em>. 1975), 1973 (Sanguila <em>et al.</em> 1975) and 1974, 1977 (Escudero <em>et al</em>. 1980) but with a marked decline in fisheries production. There is no existing fishery of this species since the early 1980s.",Freshwater (=Inland waters),Conservation is not applicable because this species has already vanished from Lake Lanao since the late 1970s or early 1980s.,Indomalayan,1977,false,false,Global
192626734,20687,Barbodes palata,Extinct,,2020,2020-01-01 00:00:00 UTC,3.1,English,"<em>Barbodes palata</em>&#160;is listed as Extinct because no individuals of this species have been found in Lake Lanao despite various market surveys and fish landed catch monitoring conducted within the period 1973-2017. It was last recorded in 1964. Its disappearance from the lake was corroborated by&#160;local fishermen, fish vendors, and housewives through key informant interviews. The extinction of this species is attributed mainly to the predatory introduced fish,&#160;<em>Glossogobius giuris&#160;</em>(Gobiidae). Other key threats that drive this species to extinction include overfishing, unsustainable fishing practices, and widespread use of destructive fishing methods. The abundance of another invasive alien species (<em>Giuris margaritaceus</em>) throughout the lake will push the remaining endemic species in the lake to extinction. Eradication of these invasive alien species in Lake Lanao should be immediately addressed.","A lacustrine species, probably occupying shallow areas like most species of endemic cyprinids in Lake Lanao. Little is known about its biology.","This species is now extinct. Its extinction is attributed to the introduction of predatory fish (<em>Glossogobius giuris </em>(Gobiidae), accidentally introduced in early 1960s&#160;probably via stocking of aquaculture fish fry for fisheries enhancement in Lake Lanao (Sanguila&#160;<em>et al</em>. 1975, Juliano&#160;<em>et al</em>. 1989, Guerrero 2001, P. Escudero pers. comm. 2016)),&#160;overexploitation, rampant use of destructive fishing methods (i.e., dynamite fishing), unsustainable fishing practices (i.e., indiscriminate harvesting of gravid fish), extraction of water for industrial, agricultural and domestic uses, illegal logging, and pollution (Torres 2018, Metillo and Garcia-Hansel 2016, Ismail <em>et al</em>. 2014, Naga 2010, Guerrero 2001, Rosagaron 2001, Kornfield and Carpenter 1984, Escudero <em>et al</em>. 1980, Escudero 1995, Sanguila <em>et al</em>. 1975).&#160;Another invasive alien species,&#160;<em>Giuris margaritaceus </em>(Eleotridae), was unintentionally introduced in the lake probably in the early 1970s or much earlier (Escudero 1995, P. Escudero pers. comm. 2016).&#160;This introduced eleotrid has become the most abundant species throughout the lake since 1982 and may have impacted the survival of this species.","This species was last recorded in 1964. Market surveys and fish landing monitoring conducted in&#160;August- December 1973 (Sanguila&#160;<em>et al.</em> 1975), February-December 1974, March-May 1975, June 1976-June 1977 (Escudero&#160;<em>et al</em>. 1980), August 1982-July 1983 (Escudero and Demoral 1983), most probably for a year in 1990-1991 (Escudero 1995), November 2000-January 2001 (Ali 2001, possibly also Bacarat 2001), September-October 2001 (Hadji Ali 2002), July-October 2008 (Ismail&#160;<em>et al</em>. 2014), and December 2015 (DENR 2015) failed to find individuals of this species.&#160;Another recent study did not find this species after about one year of monitoring the fish landed catch in&#160;major landing sites of the northeastern, southeastern, northwestern, and southwestern parts of the lake (Torres 2018).&#160; Through key informant interviews, local knowledge from fishermen, fish vendors, and housewives confirmed the disappearance of this species from the lake for several years (Ismail&#160;<em style=""background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;"">et al</em>. 2014, Torres 2018).<p>&#160;</p>",,"<em>Barbodes palata</em> was endemic to Lake Lanao, Mindanao, Philippines.&#160;Lake Lanao is the largest lake in Mindanao and the second largest lake in the Philippines. The lake is vital to the whole island of Mindanao. Together with its only outlet (Agus River), Lake Lanao is the major source of hydroelectric power, providing the majority of the electricity needs of Mindanao (Escudero 1995, Rosagaron 2001, Naga 2010, UPLB-DENR 2014). It has a surface area of 357 km<sup>2</sup>, a maximum depth of 112 m, a mean depth of 60.3 m, a replacement time of 6.5 years, and a lake surface altitude of 702 m (Frey 1969).",This species was exploited commercially as food fish in 1963-1964 (Sanguila <em>et al.</em> 1975). No utilization and trading have been recorded since 1973.,Freshwater (=Inland waters),"<p>This species is evidently extinct in Lake Lanao. Thus, conservation is not applicable.<br/></p>",Indomalayan,1964,false,false,Global
195444267,22685776,Conuropsis carolinensis,Extinct,,2021,2021-01-28 00:00:00 UTC,3.1,English,"This species formerly occurred in southeastern USA, but it is now Extinct, primarily as a result of persecution. The last wild records are of the subspecies <span style=""font-style: italic;"">ludoviciana</span> in 1910.",Birds were wide-ranging but their typical habitat was cypress and sycamore trees along rivers and swamps<strong> </strong>(Saikku 1991).  <p></p>,"The main causes of the species's extinction were persecution (for food, crop protection, aviculture and the millinery trade), and deforestation (especially of the bottomlands), probably compounded by its gregarious nature<strong> </strong>(Saikku 1991), and by competition with introduced bees<strong> </strong>(McKinley 1960). <p></p>",None remain.,,"<em>Conuropsis carolinensis </em>was endemic to the eastern <strong>U.S.A.</strong>,<strong> </strong>with the nominate race ranging from Florida to Virginia, and <em>ludovicianus</em>, through the Mississippi-Missouri drainage<strong> </strong>(Forshaw and Cooper 1989; Burgio <em>et al</em>. 2017, 2018). Birds were still common at the beginning of the 19th century but, in 1832, Audubon noted their decline, which followed increasing human settlement moving inland from the east<strong> </strong>(Saikku 1991). The last specimens were collected by Chapman near Lake Okeechobee, Florida, in 1904,<strong></strong> although rumours of its survival persisted into the 1930s<strong> </strong>(McKinley 1985). The last captive bird died in the Cincinnati Zoo in 1918<strong> </strong>(Joines 1985).  <p></p>",,Terrestrial,,Nearctic,1910,false,false,Global
205917399,22693621,Haematopus meadewaldoi,Extinct,,2021,2021-08-03 00:00:00 UTC,3.1,English,"This species was found in the eastern Canary Islands, but is now Extinct due to overharvesting of its invertebrate prey. It was last collected in 1913, and locally reported to be absent by the 1940s.",It inhabited the coastal zone where it foraged for invertebrates; its ecology was likely to have been typical of the genus.  <p></p>,"Its decline was probably a result of overharvesting of intertidal invertebrates and disturbance by people<strong> </strong>(Hockey 1987), although predation by rats and cats has also been implicated<strong> </strong>(Collar and Stuart 1985). <p></p>",No extant population remains.,,"<em>Haematopus meadewaldoi </em>was endemic to Fuerteventura, Lanzarote and their offshore islets in the Canary Islands, <strong>Spain</strong> (Collar <em>et al</em>. 1994). It was last collected in 1913 and locally reported to have become extinct by the 1940s<strong> </strong>(Collar and Stuart, 1985). It is now considered extinct because extensive surveys in the mid-1980s failed to find any evidence of the species's survival, despite four convincing reports (two from Tenerife and two from Senegal) between 1968 and 1981<strong> </strong>(Collar <em>et al</em>. 1994).  <p></p>",,Terrestrial|Marine,,Palearctic,1950,false,false,Global
207436539,196773,Peromona erinacea,Extinct,,2021,2012-12-01 00:00:00 UTC,3.1,English,"This species has not been recorded since 1892 despite extensive searches of potentially suitable areas and therefore, is assessed as Extinct.",This species was found in woodland where it occurred in leaf litter.,"This species would have been threatened by habitat deterioration caused by to the effects of invasive plant species, especially the tree<em> Cinnamomum verum.</em>","This species has not been recorded since 1892 and therefore, it is assumed to be extinct.",,This species was endemic to the Seychelles islands where it was recorded from one specimen from Mahe island in 1892.,,Terrestrial,No conservation actions were taken.,Afrotropical,1892,false,false,Global
207438077,201462,Dicrogonatus gardineri,Extinct,,2021,2012-12-01 00:00:00 UTC,3.1,English,"The species has not been located since 1909 despite searches in 2002 and 2011-12 and therefore, is assessed as Extinct.",This species was recorded from 'Jungle'; the habitats of the island are tropical forest.,"This species was threatened by habitat deterioration caused by invasion of introduced tree species, principally <em>Cinnamomum verum</em>.",This species is assumed to be extinct as it has not been recorded since 1909 despite searches in 2002 and 2011-12.,,This species was endemic to the Seychelles island of Mahe where it was recorded in 1909 from 'jungle over 1200 ft.'. It has not been recorded subsequently. The historical area of occupancy (AOO) is estimated at 50 km<sup>2</sup>.,,Terrestrial,,Afrotropical,1909,false,false,Global
207440879,11577,Lepidomeda altivelis,Extinct,,2021,2012-02-28 00:00:00 UTC,3.1,English,This species is listed as Extinct because no individuals have been found during the past several decades despite many surveys.,"This species probably preferred moderately swift, clear spring outflows, but it also was collected in turbid, shallow, lentic waters of Pahranagat Lake (Lee <em>et al.</em> 1980).","Its extinction possibly was due to competition with or predation by introduced species (carp, mosquitofish, bullfrogs) (Miller <em>et al.</em> 1989).",No occurrences remain. It is extinct.,,"Historically this species was confined to outflows from springs in middle and lower reaches of Pluvial White River in Pahranagat Valley, Nevada: outflow of Ash Springs and Upper Pahranagat Lake (Miller <em>et al.</em> 1989). It is evidently extinct. The last recorded collections were made by Miller and Hubbs in 1938, but they failed to find specimens in a 1959 survey (Miller <em>et al.</em> 1989).",No information available.,Freshwater (=Inland waters),"This species is extinct, so it does not require additional protection or major management, monitoring, or research action.",Nearctic,1938,false,false,Global
